,Project Keywords SH6,,
,Project code ,Keywords,freq
SH6,201009,archaeological,4
SH6,201009,human,4
SH6,201009,between,4
SH6,201009,sea,3
SH6,201009,develop,3
SH6,201009,patterns,2
SH6,201009,physical,2
SH6,201009,landscapes,2
SH6,201009,submerged,2
SH6,201009,material,2
SH6,201009,africa,2
SH6,201009,key,2
SH6,201009,relationship,2
SH6,201009,strategies,2
SH6,201009,data,2
SH6,201009,geological,2
SH6,201009,dispersal,2
SH6,201009,analyse,2
SH6,201009,new,2
SH6,201009,tackle,1
SH6,201009,coastlines,1
SH6,201009,eurasia,1
SH6,201009,introduce,1
SH6,201009,attention,1
SH6,201009,variety,1
SH6,201009,mapping,1
SH6,201009,earlier,1
SH6,201009,early,1
SH6,201009,techniques,1
SH6,201009,vestigial,1
SH6,201009,particular,1
SH6,201009,benchmark,1
SH6,201009,millennia,1
SH6,201009,mounds,1
SH6,201009,story,1
SH6,201009,gap,1
SH6,201009,recognised,1
SH6,201009,shelf,1
SH6,201009,aim,1
SH6,201009,main,1
SH6,201009,interpretation,1
SH6,201009,prehistory,1
SH6,201009,guide,1
SH6,201009,explore,1
SH6,201009,economy,1
SH6,201009,little,1
SH6,201009,coastal,1
SH6,201009,impact,1
SH6,201009,signature,1
SH6,201009,geomorphology,1
SH6,201009,constitutes,1
SH6,201009,detailed,1
SH6,201009,recent,1
SH6,201009,shell,1
SH6,201009,dynamic,1
SH6,201009,give,1
SH6,201009,now,1
SH6,201009,continental,1
SH6,201009,geographical,1
SH6,201009,tectonic,1
SH6,201009,development,1
SH6,201009,and's,1
SH6,201009,europe,1
SH6,201009,topographies,1
SH6,201009,regions,1
SH6,201009,sample,1
SH6,201009,wider,1
SH6,201009,periods,1
SH6,201009,hitherto,1
SH6,201009,palaeoclimatic,1
SH6,201009,western,1
SH6,201009,remains,1
SH6,201009,known,1
SH6,201009,instability,1
SH6,201009,asia,1
SH6,201009,paying,1
SH6,201009,red,1
SH6,201009,tectonics,1
SH6,201009,axes,1
SH6,201009,more,1
SH6,201009,understand,1
SH6,201009,region,1
SH6,201009,throughout,1
SH6,201009,site,1
SH6,201009,comparative,1
SH6,201009,draw,1
SH6,201009,focus,1
SH6,201009,active,1
SH6,201009,level,1
SH6,201009,coast,1
SH6,201009,levels,1
SH6,201009,synthesise,1
SH6,201009,existing,1
SH6,201009,palaeoenvironmental,1
